icao,departure_from,departure_time,arrival_time,terminal,gate,baggage_belt,flight_number,airline,aircraft
EHAM,Linköping,2024-11-03 16:40Z,2024-11-03 18:35Z,,,,KL 1246,KLM,Embraer 175
EHAM,Valencia,2024-11-03 15:55Z,2024-11-03 18:35Z,,,,KL 1532,KLM,Embraer 195-E2
EHAM,Valencia,2024-11-03 15:55Z,2024-11-03 18:35Z,,,,MU 1852,China Eastern,Embraer 195-E2
EHAM,Valencia,2024-11-03 15:55Z,2024-11-03 18:35Z,,,,SK 6817,SAS,Embraer 195-E2
EHAM,Palma De Mallorca,2024-11-03 15:55Z,2024-11-03 18:35Z,,,,KL 1560,KLM,Embraer 190
EHAM,Düsseldorf,2024-11-03 17:40Z,2024-11-03 18:35Z,,,,KL 1804,KLM,Embraer 190
EHAM,Málaga,2024-11-03 15:25Z,2024-11-03 18:35Z,,,,KL 1546,KLM,Boeing 737-800 (winglets)
EHAM,Copenhagen,2024-11-03 17:05Z,2024-11-03 18:35Z,,,,SK 553,SAS,Bombardier CRJ900
EHAM,Paris,2024-11-03 17:15Z,2024-11-03 18:35Z,,,,AF 1440,Air France,Airbus A220-300
EHAM,Stockholm,2024-11-03 16:30Z,2024-11-03 18:35Z,,,,KL 1224,KLM,Boeing 737-800 (winglets)
EHAM,Kjevik,2024-11-03 17:05Z,2024-11-03 18:35Z,,,,KL 1188,KLM,Embraer 190
EHAM,Southampton,2024-11-03 17:20Z,2024-11-03 18:35Z,,,,KL 1072,KLM,Embraer 190
EHAM,Bilbao,2024-11-03 16:20Z,2024-11-03 18:35Z,,,,KL 1528,KLM,Embraer 190
EHAM,Aalborg,2024-11-03 17:10Z,2024-11-03 18:35Z,,,,KL 1288,KLM,Embraer 175
EHAM,Luxembourg,2024-11-03 17:20Z,2024-11-03 18:35Z,,,,KL 1714,KLM,Embraer 190
EHAM,Ibiza Town,2024-11-03 15:55Z,2024-11-03 18:35Z,,,,KL 1554,KLM,Boeing 737-800 (winglets)
EHAM,Leeds,2024-11-03 17:15Z,2024-11-03 18:35Z,,,,KL 1024,KLM,Embraer 190
EHAM,Dubai,2024-11-03 11:20Z,2024-11-03 19:00Z,,G9,,EK 149,Emirates,Airbus A380
EHAM,Edinburgh,2024-11-03 17:05Z,2024-11-03 18:40Z,,,,VS 6973,Virgin Atlantic,Boeing 737-900 (winglets) 
EHAM,Edinburgh,2024-11-03 17:05Z,2024-11-03 18:40Z,,,,SK 6741,SAS,Boeing 737-900 (winglets) 
EHAM,Edinburgh,2024-11-03 17:05Z,2024-11-03 18:40Z,,,,AR 7809,Aerolineas Argentinas,Boeing 737-900 (winglets) 
EHAM,Edinburgh,2024-11-03 17:05Z,2024-11-03 18:40Z,,,,EY 7328,Etihad,Boeing 737-900 (winglets) 
EHAM,Edinburgh,2024-11-03 17:05Z,2024-11-03 18:40Z,,,,KL 932,KLM,Boeing 737-900 (winglets) 
EHAM,Unknown,,2024-11-03 18:40Z,,,,SK 6827,SAS,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:40Z,,,,MF 9751,Xiamen,Boeing 737-900 (winglets) 
EHAM,Unknown,,2024-11-03 18:40Z,,,,KL 1960,KLM,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:40Z,,,,CZ 1371,China Southern,Boeing 737-900 (winglets) 
EHAM,Unknown,,2024-11-03 18:40Z,,,,AM 6413,Aeromexico,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:40Z,,,,AF 3220,Air France,Embraer 170
EHAM,Unknown,,2024-11-03 18:40Z,,,,VS 7006,Virgin Atlantic,Embraer 170
EHAM,Unknown,,2024-11-03 18:40Z,,,,MF 9667,Xiamen,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:40Z,,,,VS 7074,Virgin Atlantic,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:40Z,,,,G3 5591,Gol,Embraer 195-E2
EHAM,Unknown,,2024-11-03 18:40Z,,,,CZ 7738,China Southern,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:40Z,,,,SK 6821,SAS,Embraer 175
EHAM,Unknown,,2024-11-03 18:40Z,,,,KQ 1614,Kenya,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:40Z,,,,EY 7340,Etihad,Embraer 170
EHAM,Unknown,,2024-11-03 18:40Z,,,,EY 7320,Etihad,Embraer 190
EHAM,Unknown,,2024-11-03 18:40Z,,,,VS 6952,Virgin Atlantic,Embraer 190
EHAM,Unknown,,2024-11-03 18:40Z,,,,OU 5900,Croatia,Embraer 175
EHAM,Unknown,,2024-11-03 18:40Z,,,,KE 6426,Korean Air,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:40Z,,,,DL 9550,Delta Air Lines,Boeing 737-800 (winglets)
EHAM,Bristol,2024-11-03 17:20Z,2024-11-03 18:40Z,,,,KL 1082,KLM,Embraer 190
EHAM,Manchester,2024-11-03 17:15Z,2024-11-03 18:40Z,,,,KL 1036,KLM,Boeing 737-800 (winglets)
EHAM,Grimsby,2024-11-03 17:30Z,2024-11-03 18:40Z,,,,KL 974,KLM,Embraer 170
EHAM,Zagreb,2024-11-03 16:25Z,2024-11-03 18:40Z,,,,KL 1968,KLM,Embraer 175
EHAM,Lisbon,2024-11-03 15:25Z,2024-11-03 18:40Z,,,,KQ 1692,Kenya,Embraer 195-E2
EHAM,Lisbon,2024-11-03 15:25Z,2024-11-03 18:40Z,,,,KL 1584,KLM,Embraer 195-E2
EHAM,Lisbon,2024-11-03 15:25Z,2024-11-03 18:40Z,,,,AM 6406,Aeromexico,Embraer 195-E2
EHAM,Lisbon,2024-11-03 15:25Z,2024-11-03 18:40Z,,,,KE 6408,Korean Air,Embraer 195-E2
EHAM,Cork,2024-11-03 16:55Z,2024-11-03 18:40Z,,,,EI 844,Aer Lingus,Airbus A320
EHAM,Trondheim,2024-11-03 16:15Z,2024-11-03 18:35Z,,,,KL 1154,KLM,Embraer 195-E2
EHAM,Unknown,,2024-11-03 18:35Z,,,,AF 8340,Air France,Embraer 195-E2
EHAM,Unknown,,2024-11-03 18:35Z,,,,KL 462,KLM,Boeing 737-900 (winglets) 
EHAM,Unknown,,2024-11-03 18:45Z,,,,EY 7356,Etihad,Embraer 195-E2
EHAM,Unknown,,2024-11-03 18:45Z,,,,WA 1094,KLM Cityhopper,Embraer 175
EHAM,Unknown,,2024-11-03 18:45Z,,,,MU 1938,China Eastern,Embraer 195-E2
EHAM,Unknown,,2024-11-03 18:45Z,,,,AF 8330,Air France,Embraer 190
EHAM,Unknown,,2024-11-03 18:45Z,,,,VS 7095,Virgin Atlantic,Embraer 195-E2
EHAM,Unknown,,2024-11-03 18:45Z,,,,DL 9446,Delta Air Lines,Embraer 190
EHAM,Cardiff,2024-11-03 17:25Z,2024-11-03 18:45Z,,,,KL 1094,KLM,Embraer 175
EHAM,Newcastle upon Tyne,2024-11-03 17:25Z,2024-11-03 18:45Z,,,,KL 960,KLM,Embraer 195-E2
EHAM,Cagliari,2024-11-03 16:10Z,2024-11-03 18:45Z,,,,KL 1674,KLM,Embraer 190
EHAM,Bucharest,2024-11-03 15:25Z,2024-11-03 18:25Z,,,,KL 1376,KLM,Boeing 737-700 (winglets)
EHAM,Unknown,,2024-11-03 18:25Z,,,,SK 6637,SAS,Boeing 737-700 (winglets)
EHAM,Unknown,,2024-11-03 18:50Z,,,,MF 9611,Xiamen,Embraer 190
EHAM,Unknown,,2024-11-03 18:50Z,,,,KQ 1510,Kenya,Embraer 190
EHAM,Unknown,,2024-11-03 18:50Z,,,,AM 6559,Aeromexico,Embraer 190
EHAM,Unknown,,2024-11-03 18:50Z,,,,KL 2531,KLM,Boeing 737-700 (winglets)
EHAM,Unknown,,2024-11-03 18:50Z,,,,G3 5607,Gol,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:50Z,,,,CZ 1342,China Southern,Embraer 175
EHAM,Unknown,,2024-11-03 18:50Z,,,,SK 6717,SAS,Embraer 190
EHAM,Unknown,,2024-11-03 18:50Z,,,,SK 6701,SAS,Embraer 175
EHAM,Unknown,,2024-11-03 18:50Z,,,,SK 6659,SAS,Embraer 190
EHAM,Unknown,,2024-11-03 18:50Z,,,,MU 1616,China Eastern,Embraer 175
EHAM,Unknown,,2024-11-03 18:50Z,,,,EY 7358,Etihad,Embraer 190
EHAM,Unknown,,2024-11-03 18:50Z,,,,AM 6245,Aeromexico,Embraer 175
EHAM,Unknown,,2024-11-03 18:50Z,,,,GA 9369,Garuda Indonesia,Embraer 190
EHAM,Unknown,,2024-11-03 18:50Z,,,,GA 9233,Garuda Indonesia,Embraer 190
EHAM,Unknown,,2024-11-03 18:50Z,,,,AM 6555,Aeromexico,Embraer 190
EHAM,Rome,2024-11-03 16:15Z,2024-11-03 18:50Z,,,,AR 7806,Aerolineas Argentinas,Boeing 737-800 (winglets)
EHAM,Rome,2024-11-03 16:15Z,2024-11-03 18:50Z,,,,AM 6384,Aeromexico,Boeing 737-800 (winglets)
EHAM,Rome,2024-11-03 16:15Z,2024-11-03 18:50Z,,,,MH 5680,Malaysia,Boeing 737-800 (winglets)
EHAM,Rome,2024-11-03 16:15Z,2024-11-03 18:50Z,,,,MF 9400,Xiamen,Boeing 737-800 (winglets)
EHAM,Rome,2024-11-03 16:15Z,2024-11-03 18:50Z,,,,KL 1606,KLM,Boeing 737-800 (winglets)
EHAM,Rome,2024-11-03 16:15Z,2024-11-03 18:50Z,,,,GF 5212,Gulf Air,Boeing 737-800 (winglets)
EHAM,Stuttgart,2024-11-03 17:25Z,2024-11-03 18:50Z,,,,KL 1834,KLM,Embraer 175
EHAM,Bari,2024-11-03 16:05Z,2024-11-03 18:50Z,,,,HV 5820,Transavia,Boeing 737-700 (winglets)
EHAM,Helsinki,2024-11-03 16:10Z,2024-11-03 18:50Z,,,,GA 9519,Garuda Indonesia,Boeing 737-800 (winglets)
EHAM,Helsinki,2024-11-03 16:10Z,2024-11-03 18:50Z,,,,EY 7337,Etihad,Boeing 737-800 (winglets)
EHAM,Helsinki,2024-11-03 16:10Z,2024-11-03 18:50Z,,,,AF 3246,Air France,Boeing 737-800 (winglets)
EHAM,Helsinki,2024-11-03 16:10Z,2024-11-03 18:50Z,,,,MH 5674,Malaysia,Boeing 737-800 (winglets)
EHAM,Helsinki,2024-11-03 16:10Z,2024-11-03 18:50Z,,,,AR 7813,Aerolineas Argentinas,Boeing 737-800 (winglets)
EHAM,Helsinki,2024-11-03 16:10Z,2024-11-03 18:50Z,,,,MF 9631,Xiamen,Boeing 737-800 (winglets)
EHAM,Helsinki,2024-11-03 16:10Z,2024-11-03 18:50Z,,,,KL 1254,KLM,Boeing 737-800 (winglets)
EHAM,Nuremberg,2024-11-03 17:25Z,2024-11-03 18:50Z,,,,KL 1846,KLM,Embraer 190
EHAM,Porto,2024-11-03 16:10Z,2024-11-03 18:50Z,,,,SK 6769,SAS,Boeing 737-800 (winglets)
EHAM,Porto,2024-11-03 16:10Z,2024-11-03 18:50Z,,,,KL 1574,KLM,Boeing 737-800 (winglets)
EHAM,Alicante,2024-11-03 15:55Z,2024-11-03 18:50Z,,,,KL 1542,KLM,Embraer 190
EHAM,Frankfurt-am-Main,2024-11-03 17:35Z,2024-11-03 18:50Z,,,,KL 1822,KLM,Embraer 190
EHAM,Tokyo,2024-11-03 04:35Z,2024-11-03 18:35Z,,E3,,KL 862,KLM,Boeing 777
EHAM,Unknown,,2024-11-03 18:35Z,,E3,,AF 5134,Air France,Boeing 777
EHAM,Hamburg,2024-11-03 17:45Z,2024-11-03 18:55Z,,,,KL 1758,KLM,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:55Z,,,,KE 6438,Korean Air,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:55Z,,,,KE 6430,Korean Air,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:55Z,,,,CZ 7711,China Southern,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:55Z,,,,AM 6525,Aeromexico,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:55Z,,,,AM 6223,Aeromexico,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:55Z,,,,VS 6938,Virgin Atlantic,Boeing 737-900 (winglets) 
EHAM,Unknown,,2024-11-03 18:55Z,,,,MF 9338,Xiamen,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:55Z,,,,CZ 7784,China Southern,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:55Z,,,,EY 7335,Etihad,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:55Z,,,,EY 7310,Etihad,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:55Z,,,,MU 1604,China Eastern,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 18:55Z,,,,EY 7315,Etihad,Boeing 737-900 (winglets) 
EHAM,Birmingham,2024-11-03 17:35Z,2024-11-03 18:55Z,,,,KL 1048,KLM,Boeing 737-900 (winglets) 
EHAM,Berlin,2024-11-03 17:25Z,2024-11-03 18:55Z,,,,KL 1782,KLM,Boeing 737-800 (winglets)
EHAM,Dublin,2024-11-03 17:15Z,2024-11-03 18:55Z,,,,EI 610,Aer Lingus,Airbus A321-200 (Sharklets)
EHAM,Barcelona,2024-11-03 16:25Z,2024-11-03 19:00Z,,,,G3 5624,Gol,Boeing 737-900 (winglets) 
EHAM,Barcelona,2024-11-03 16:25Z,2024-11-03 19:00Z,,,,GA 9257,Garuda Indonesia,Boeing 737-900 (winglets) 
EHAM,Barcelona,2024-11-03 16:25Z,2024-11-03 19:00Z,,,,KL 1518,KLM,Boeing 737-900 (winglets) 
EHAM,Barcelona,2024-11-03 16:25Z,2024-11-03 19:00Z,,,,KE 6406,Korean Air,Boeing 737-900 (winglets) 
EHAM,Barcelona,2024-11-03 16:25Z,2024-11-03 19:00Z,,,,EY 7365,Etihad,Boeing 737-900 (winglets) 
EHAM,Barcelona,2024-11-03 16:25Z,2024-11-03 19:00Z,,,,AM 6359,Aeromexico,Boeing 737-900 (winglets) 
EHAM,Unknown,,2024-11-03 19:00Z,,,,EY 7300,Etihad,Boeing 737-900 (winglets) 
EHAM,Unknown,,2024-11-03 19:00Z,,,,AR 7811,Aerolineas Argentinas,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 19:00Z,,,,AF 8286,Air France,Boeing 737-700 (winglets)
EHAM,Unknown,,2024-11-03 19:00Z,,,,VS 6986,Virgin Atlantic,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 19:00Z,,,,SK 6781,SAS,Boeing 737-700 (winglets)
EHAM,Unknown,,2024-11-03 19:00Z,,,,MF 9757,Xiamen,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 19:00Z,,,,EY 7363,Etihad,Embraer 195-E2
EHAM,Unknown,,2024-11-03 19:00Z,,,,VS 6904,Virgin Atlantic,Boeing 737-900 (winglets) 
EHAM,Unknown,,2024-11-03 19:00Z,,,,KL 3597,KLM,Embraer 170
EHAM,Unknown,,2024-11-03 19:00Z,,,,SK 6622,SAS,Embraer 190
EHAM,Unknown,,2024-11-03 19:00Z,,,,MF 9741,Xiamen,Embraer 190
EHAM,Unknown,,2024-11-03 19:00Z,,,,DL 9510,Delta Air Lines,Embraer 190
EHAM,Unknown,,2024-11-03 19:00Z,,,,VS 6928,Virgin Atlantic,Embraer 190
EHAM,Unknown,,2024-11-03 19:00Z,,,,U2 8687,easyJet,Airbus A319
EHAM,Unknown,,2024-11-03 19:00Z,,,,MH 5676,Malaysia,Embraer 195-E2
EHAM,Unknown,,2024-11-03 19:00Z,,,,AM 6393,Aeromexico,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 19:00Z,,,,AF 8312,Air France,Embraer 190
EHAM,Unknown,,2024-11-03 19:00Z,,,,EY 7317,Etihad,Embraer 190
EHAM,Unknown,,2024-11-03 19:00Z,,,,MF 9324,Xiamen,Boeing 737-900 (winglets) 
EHAM,Unknown,,2024-11-03 19:00Z,,,,EY 7330,Etihad,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 19:00Z,,,,CZ 7771,China Southern,Boeing 737-900 (winglets) 
EHAM,Bordeaux/Mérignac,2024-11-03 17:05Z,2024-11-03 19:00Z,,,,KL 1446,KLM,Boeing 737-700 (winglets)
EHAM,Stavanger,2024-11-03 17:20Z,2024-11-03 19:00Z,,,,KL 1180,KLM,Embraer 195-E2
EHAM,Belfast,2024-11-03 17:20Z,2024-11-03 19:00Z,,,,KL 950,KLM,Embraer 190
EHAM,Glasgow,2024-11-03 17:25Z,2024-11-03 19:00Z,,,,KL 942,KLM,Boeing 737-800 (winglets)
EHAM,Lyon,2024-11-03 17:15Z,2024-11-03 19:00Z,,,,AF 1798,Air France,Embraer 170
EHAM,Dublin,2024-11-03 17:20Z,2024-11-03 19:00Z,,,,KL 1142,KLM,Embraer 190
EHAM,Aberdeen,2024-11-03 17:25Z,2024-11-03 19:00Z,,,,KL 918,KLM,Boeing 737-900 (winglets) 
EHAM,Billund,2024-11-03 17:40Z,2024-11-03 19:00Z,,,,KL 1298,KLM,Embraer 175
EHAM,Montpellier/Méditerranée,2024-11-03 17:00Z,2024-11-03 19:05Z,,,,KL 1460,KLM,Embraer 195-E2
EHAM,Unknown,,2024-11-03 19:05Z,,,,AF 3226,Air France,Embraer 195-E2
EHAM,Lyon,2024-11-03 17:15Z,2024-11-03 19:00Z,,,,KL 1434,KLM,Embraer 170
EHAM,Trondheim,2024-11-03 16:15Z,2024-11-03 18:35Z,2,A4,9,KL 1154,KLM,Embraer 195
EHAM,Unknown,,2024-11-03 18:35Z,2,A4,9,AF 8340,Air France,Embraer 195
EHAM,Helsinki,2024-11-03 16:10Z,2024-11-03 18:50Z,3,C18,16,EY 7337,Etihad,Boeing 737
EHAM,Helsinki,2024-11-03 16:10Z,2024-11-03 18:50Z,3,C18,16,MH 5674,Malaysia,Boeing 737
EHAM,Helsinki,2024-11-03 16:10Z,2024-11-03 18:50Z,3,C18,16,AR 7813,Aerolineas Argentinas,Boeing 737
EHAM,Helsinki,2024-11-03 16:10Z,2024-11-03 18:50Z,3,C18,16,MF 9631,Xiamen,Boeing 737
EHAM,Helsinki,2024-11-03 16:10Z,2024-11-03 18:50Z,3,C18,16,KL 1254,KLM,Boeing 737
EHAM,Helsinki,2024-11-03 16:10Z,2024-11-03 18:50Z,3,C18,16,GA 9519,Garuda Indonesia,Boeing 737
EHAM,Helsinki,2024-11-03 16:10Z,2024-11-03 18:50Z,3,C18,16,AF 3246,Air France,Boeing 737
EHAM,Unknown,,2024-11-03 19:20Z,2,,11,VS 7026,Virgin Atlantic,Embraer 190
EHAM,London,2024-11-03 18:10Z,2024-11-03 19:20Z,2,,11,KL 992,KLM,Embraer 190
EHAM,Gdańsk,2024-11-03 17:25Z,2024-11-03 19:20Z,2,,11,KL 1308,KLM,Embraer 175
EHAM,Edinburgh,2024-11-03 17:50Z,2024-11-03 19:20Z,4,,19,U2 7836,easyJet,Airbus A321-200 (Sharklets)
EHAM,Edinburgh,2024-11-03 17:50Z,2024-11-03 19:20Z,4,,19,EC 7836,EasyJet Europe,Airbus A321-200 (Sharklets)
EHAM,Unknown,,2024-11-03 19:20Z,,,,HV 96,Transavia,Boeing 737-800 (winglets)
EHAM,Tel Aviv Yafo,2024-11-03 14:05Z,2024-11-03 19:20Z,4,G4,22,LY 339,El Al,Boeing 737
EHAM,Reykjavik,2024-11-03 16:10Z,2024-11-03 19:25Z,,,,FI 504,Icelandair,Boeing 737
EHAM,Dublin,2024-11-03 17:50Z,2024-11-03 19:25Z,,,,FR 3102,Ryanair,Boeing 737-800 (winglets)
EHAM,Belgrade,2024-11-03 16:50Z,2024-11-03 19:20Z,3,E7,18,JU 262,Air Serbia,Airbus A319
EHAM,Unknown,,2024-11-03 19:20Z,3,E7,18,KL 2825,KLM,Airbus A319
EHAM,Unknown,,2024-11-03 19:20Z,3,C13,15,MF 9314,Xiamen,Boeing 737
EHAM,Unknown,,2024-11-03 19:20Z,3,C13,15,CZ 1364,China Southern,Boeing 737
EHAM,Athens,2024-11-03 15:40Z,2024-11-03 19:20Z,3,C13,15,KL 1956,KLM,Boeing 737
EHAM,London,2024-11-03 18:25Z,2024-11-03 19:35Z,,,,U2 2521,easyJet,Airbus A321-200 (Sharklets)
EHAM,Barcelona,2024-11-03 15:25Z,2024-11-03 17:55Z,1,,6,QR 3541,Qatar,Airbus A320
EHAM,Barcelona,2024-11-03 15:25Z,2024-11-03 17:55Z,1,,6,IB 5220,Iberia,Airbus A320
EHAM,Barcelona,2024-11-03 15:25Z,2024-11-03 17:55Z,1,,6,VY 8306,Vueling,Airbus A320
EHAM,Unknown,,2024-11-03 19:40Z,,,,EY 7324,Etihad,Airbus A321-200 (Sharklets)
EHAM,Unknown,,2024-11-03 19:40Z,,,,AM 6382,Aeromexico,Airbus A321-200 (Sharklets)
EHAM,Unknown,,2024-11-03 19:40Z,,,,SK 6610,SAS,Airbus A321-200 (Sharklets)
EHAM,Unknown,,2024-11-03 19:40Z,,,,CZ 7639,China Southern,Airbus A321-200 (Sharklets)
EHAM,Unknown,,2024-11-03 19:40Z,,,,MF 9380,Xiamen,Airbus A321-200 (Sharklets)
EHAM,Stockholm,2024-11-03 17:30Z,2024-11-03 19:40Z,,,,SK 1557,SAS,Airbus A321-200 (Sharklets)
EHAM,London,2024-11-03 18:15Z,2024-11-03 19:40Z,,,,BA 442,British,Airbus A320
EHAM,London,2024-11-03 18:25Z,2024-11-03 19:40Z,,,,U2 8685,easyJet,Airbus A320
EHAM,Bristol,2024-11-03 18:20Z,2024-11-03 19:40Z,,,,U2 2923,easyJet,Airbus A320
EHAM,Copenhagen,2024-11-03 18:15Z,2024-11-03 19:40Z,,,,KL 1276,KLM,Airbus A321-200 (Sharklets)
EHAM,Unknown,,2024-11-03 19:50Z,,,,CZ 7705,China Southern,Embraer 195-E2
EHAM,Unknown,,2024-11-03 19:50Z,,,,AM 6620,Aeromexico,Embraer 195-E2
EHAM,Unknown,,2024-11-03 19:50Z,,,,EC 3855,EasyJet Europe,Airbus A319
EHAM,Unknown,,2024-11-03 19:50Z,,,,MF 9733,Xiamen,Embraer 195-E2
EHAM,Unknown,,2024-11-03 19:50Z,,,,SK 6635,SAS,Embraer 195-E2
EHAM,Unknown,,2024-11-03 19:50Z,,,,G3 5606,Gol,Embraer 195-E2
EHAM,Milan,2024-11-03 17:55Z,2024-11-03 19:50Z,,,,U2 3855,easyJet,Airbus A319
EHAM,Barcelona,2024-11-03 17:20Z,2024-11-03 19:50Z,,,,IB 5226,Iberia,Airbus A321-200 (Sharklets)
EHAM,Barcelona,2024-11-03 17:20Z,2024-11-03 19:50Z,,,,VY 8312,Vueling,Airbus A321-200 (Sharklets)
EHAM,Barcelona,2024-11-03 17:20Z,2024-11-03 19:50Z,,,,QR 3536,Qatar,Airbus A321-200 (Sharklets)
EHAM,Zurich,2024-11-03 18:10Z,2024-11-03 19:50Z,,,,KL 1926,KLM,Embraer 195-E2
EHAM,Edinburgh,2024-11-03 18:20Z,2024-11-03 19:50Z,,,,VS 6972,Virgin Atlantic,Embraer 195-E2
EHAM,Edinburgh,2024-11-03 18:20Z,2024-11-03 19:50Z,,,,KL 930,KLM,Embraer 195-E2
EHAM,Unknown,,2024-11-03 19:55Z,,,,SK 6688,SAS,Embraer 190
EHAM,Unknown,,2024-11-03 19:55Z,,,,AM 6432,Aeromexico,Embraer 190
EHAM,Unknown,,2024-11-03 19:55Z,,,,MF 9711,Xiamen,Embraer 190
EHAM,Unknown,,2024-11-03 19:55Z,,,,TK 1955,Turkish,Airbus A330-200
EHAM,Unknown,,2024-11-03 19:55Z,,,,CZ 7746,China Southern,Embraer 190
EHAM,Oslo,2024-11-03 17:55Z,2024-11-03 19:55Z,,,,KL 1206,KLM,Embraer 190
EHAM,Liverpool,2024-11-03 18:40Z,2024-11-03 20:00Z,,,,U2 3445,easyJet,Airbus A319
EHAM,Unknown,,2024-11-03 18:55Z,2,,11,VS 7086,Virgin Atlantic,Embraer 190
EHAM,Unknown,,2024-11-03 18:55Z,2,,11,EY 7349,Etihad,Embraer 190
EHAM,Unknown,,2024-11-03 18:55Z,2,,11,AF 3130,Air France,Embraer 190
EHAM,London,2024-11-03 18:55Z,2024-11-03 20:00Z,,,,BA 8457,British,Embraer 190
EHAM,Manchester,2024-11-03 18:40Z,2024-11-03 20:00Z,,,,U2 2167,easyJet,Airbus A320
EHAM,Durham,2024-11-03 17:40Z,2024-11-03 18:55Z,2,,11,KL 966,KLM,Embraer 190
EHAM,Gran Canaria Island,2024-11-03 15:40Z,2024-11-03 20:05Z,,,,CD 764,Corendon Dutch,Boeing 737 MAX 9
EHAM,Unknown,,2024-11-03 20:05Z,,,,EC 4073,EasyJet Europe,Airbus A320
EHAM,Berlin,2024-11-03 18:35Z,2024-11-03 20:05Z,,,,EC 5285,EasyJet Europe,Airbus A320
EHAM,Berlin,2024-11-03 18:35Z,2024-11-03 20:05Z,,,,U2 5285,easyJet,Airbus A320
EHAM,Venice,2024-11-03 17:55Z,2024-11-03 20:05Z,,,,U2 4073,easyJet,Airbus A320
EHAM,London,2024-11-03 18:55Z,2024-11-03 20:10Z,,,,KL 994,KLM,Embraer 190
EHAM,Unknown,,2024-11-03 20:10Z,,,,G3 5634,Gol,Embraer 190
EHAM,Unknown,,2024-11-03 20:10Z,,,,VS 7028,Virgin Atlantic,Embraer 190
EHAM,Unknown,,2024-11-03 20:10Z,,,,MF 9625,Xiamen,Embraer 190
EHAM,Unknown,,2024-11-03 20:10Z,,,,CZ 1362,China Southern,Embraer 190
EHAM,Barcelona,2024-11-03 16:25Z,2024-11-03 19:00Z,3,,18,KL 1518,KLM,Boeing 737-900 (winglets) 
EHAM,Barcelona,2024-11-03 16:25Z,2024-11-03 19:00Z,3,,18,AM 6359,Aeromexico,Boeing 737-900 (winglets) 
EHAM,Barcelona,2024-11-03 16:25Z,2024-11-03 19:00Z,3,,18,G3 5624,Gol,Boeing 737-900 (winglets) 
EHAM,Barcelona,2024-11-03 16:25Z,2024-11-03 19:00Z,3,,18,KE 6406,Korean Air,Boeing 737-900 (winglets) 
EHAM,Barcelona,2024-11-03 16:25Z,2024-11-03 19:00Z,3,,18,EY 7365,Etihad,Boeing 737-900 (winglets) 
EHAM,Gran Canaria Island,2024-11-03 15:55Z,2024-11-03 20:10Z,,,,OR 1636,TUI  Nederland (Netherlands),Boeing 787-8
EHAM,Geneva,2024-11-03 18:25Z,2024-11-03 20:10Z,,,,AM 6395,Aeromexico,Embraer 190
EHAM,Geneva,2024-11-03 18:25Z,2024-11-03 20:10Z,,,,KL 1938,KLM,Embraer 190
EHAM,Unknown,,2024-11-03 19:00Z,3,,18,CZ 7771,China Southern,Boeing 737-900 (winglets) 
EHAM,Unknown,,2024-11-03 19:00Z,3,,18,MF 9324,Xiamen,Boeing 737-900 (winglets) 
EHAM,Edinburgh,2024-11-03 18:45Z,2024-11-03 20:15Z,,,,U2 3301,easyJet,Airbus A320
EHAM,Kraków,2024-11-03 18:15Z,2024-11-03 20:20Z,,,,KL 1344,KLM,Embraer 190
EHAM,Copenhagen,2024-11-03 19:05Z,2024-11-03 20:35Z,,,,SK 549,SAS,Airbus A321-200 (Sharklets)
EHAM,Unknown,,2024-11-03 20:40Z,,,,MF 9680,Xiamen,Boeing 737-800 (winglets)
EHAM,Unknown,,2024-11-03 20:40Z,,,,GA 9223,Garuda Indonesia,Airbus A321-200 (Sharklets)
EHAM,Unknown,,2024-11-03 20:40Z,,,,AF 8346,Air France,Airbus A321-200 (Sharklets)
